feature,importance
residential_complex,15.723004901468192
house_age,12.163901783684318
area,11.05539300667176
ceiling_height,11.052832132583125
district,10.29756155818968
condition,7.645182773643475
total_floors,7.239264615166351
description_len,6.7582166541107815
house_type,4.85370659740033
bathroom,4.547809422227066
floor_ratio,3.996525923725808
rooms,2.3975554507033836
floor,1.8821927359455284
is_last_floor,0.36228196513915517
is_first_floor,0.024570479340950246
city,0.0
