feature,importance
district,20.685170436982936
residential_complex,13.084121139643905
ceiling_height,11.956452359350147
house_age,10.180814680732942
area,8.542024793214692
total_floors,7.685512804360227
condition,5.828531069315154
city,5.447818455855562
floor,4.741725697151388
bathroom,3.5302056181711357
house_type,3.1151548703240635
floor_ratio,2.8953976504737544
rooms,1.8386807886140304
is_last_floor,0.3137824249900867
is_first_floor,0.15460721081987683
