feature,importance
district,18.26301649513485
ceiling_height,13.48795194076936
house_age,10.03564859785964
total_floors,9.856813157922742
residential_complex,9.662378754054656
area,7.763569518304003
floor,6.672108089426162
condition,5.349538672668094
house_type,4.836650799070829
description_len,4.8274695612907506
bathroom,3.748243585052244
floor_ratio,2.7349421997984775
rooms,1.9947952876033734
is_last_floor,0.5042750313606527
is_first_floor,0.26259830968418857
city,0.0
