feature,importance
district,19.486160207002108
residential_complex,13.439374209586209
ceiling_height,11.44592786206737
house_age,9.520661474522294
city,9.147523384153063
area,8.016974279443462
total_floors,6.768132751256809
condition,6.6900796772908135
bathroom,3.3333481040031803
house_type,3.190170071755171
floor_ratio,2.6170518485265895
floor,2.12951667659558
is_new_building,1.7409351083755518
rooms,1.6292705076925846
is_last_floor,0.610761998241269
is_first_floor,0.2341118394880244
